src,dst,timestamp,date
177,32,2004-04-24 08:01:10,2004-04-24
41,180,2004-04-24 08:01:40,2004-04-24
41,177,2004-04-24 08:02:35,2004-04-24
41,180,2004-04-24 08:02:40,2004-04-24
32,177,2004-04-24 08:03:01,2004-04-24
41,63,2004-04-24 08:03:07,2004-04-24
183,184,2004-04-24 08:04:41,2004-04-24
41,63,2004-04-24 08:07:50,2004-04-24
177,32,2004-04-24 08:08:34,2004-04-24
32,177,2004-04-24 08:09:34,2004-04-24
41,177,2004-04-24 08:10:21,2004-04-24
177,32,2004-04-24 08:10:44,2004-04-24
175,32,2004-04-24 08:11:23,2004-04-24
32,177,2004-04-24 08:11:39,2004-04-24
32,175,2004-04-24 08:12:09,2004-04-24
41,168,2004-04-24 08:13:20,2004-04-24
175,32,2004-04-24 08:15:26,2004-04-24
41,168,2004-04-24 08:17:17,2004-04-24
41,177,2004-04-24 08:17:25,2004-04-24
177,32,2004-04-24 08:17:37,2004-04-24
63,174,2004-04-24 08:17:59,2004-04-24
174,63,2004-04-24 08:18:17,2004-04-24
63,174,2004-04-24 08:18:27,2004-04-24
174,63,2004-04-24 08:18:56,2004-04-24
41,168,2004-04-24 08:19:07,2004-04-24
41,177,2004-04-24 08:19:31,2004-04-24
32,175,2004-04-24 08:19:50,2004-04-24
63,174,2004-04-24 08:20:02,2004-04-24
174,63,2004-04-24 08:20:33,2004-04-24
41,168,2004-04-24 08:20:38,2004-04-24
9,32,2004-04-24 08:21:00,2004-04-24
41,177,2004-04-24 08:21:13,2004-04-24
63,174,2004-04-24 08:21:16,2004-04-24
32,177,2004-04-24 08:21:23,2004-04-24
175,32,2004-04-24 08:21:57,2004-04-24
32,175,2004-04-24 08:23:31,2004-04-24
41,168,2004-04-24 08:24:05,2004-04-24
41,177,2004-04-24 08:24:34,2004-04-24
41,168,2004-04-24 08:24:44,2004-04-24
41,168,2004-04-24 08:24:52,2004-04-24
63,155,2004-04-24 08:25:37,2004-04-24
174,63,2004-04-24 08:25:49,2004-04-24
41,177,2004-04-24 08:26:08,2004-04-24
177,32,2004-04-24 08:26:16,2004-04-24
41,168,2004-04-24 08:26:23,2004-04-24
175,32,2004-04-24 08:26:34,2004-04-24
63,174,2004-04-24 08:26:48,2004-04-24
174,63,2004-04-24 08:27:52,2004-04-24
63,174,2004-04-24 08:28:13,2004-04-24
41,168,2004-04-24 08:29:01,2004-04-24
41,177,2004-04-24 08:29:23,2004-04-24
41,177,2004-04-24 08:29:56,2004-04-24
32,175,2004-04-24 08:30:17,2004-04-24
41,177,2004-04-24 08:30:18,2004-04-24
175,32,2004-04-24 08:33:30,2004-04-24
175,32,2004-04-24 08:33:51,2004-04-24
32,175,2004-04-24 08:35:10,2004-04-24
41,177,2004-04-24 08:36:28,2004-04-24
41,168,2004-04-24 08:36:41,2004-04-24
174,63,2004-04-24 08:36:45,2004-04-24
63,174,2004-04-24 08:37:44,2004-04-24
41,168,2004-04-24 08:38:19,2004-04-24
41,168,2004-04-24 08:40:00,2004-04-24
41,177,2004-04-24 08:40:28,2004-04-24
41,168,2004-04-24 08:40:53,2004-04-24
41,177,2004-04-24 08:41:16,2004-04-24
174,63,2004-04-24 08:41:43,2004-04-24
63,174,2004-04-24 08:42:01,2004-04-24
41,168,2004-04-24 08:46:53,2004-04-24
41,177,2004-04-24 08:47:46,2004-04-24
41,177,2004-04-24 08:52:28,2004-04-24
41,177,2004-04-24 08:53:00,2004-04-24
41,177,2004-04-24 08:58:46,2004-04-24
9,32,2004-04-24 08:58:59,2004-04-24
41,177,2004-04-24 08:59:01,2004-04-24
41,185,2004-04-24 08:59:11,2004-04-24
41,168,2004-04-24 08:59:25,2004-04-24
185,147,2004-04-24 09:02:06,2004-04-24
185,32,2004-04-24 09:04:53,2004-04-24
41,185,2004-04-24 09:06:00,2004-04-24
41,177,2004-04-24 09:06:17,2004-04-24
32,185,2004-04-24 09:08:37,2004-04-24
186,185,2004-04-24 09:08:46,2004-04-24
140,185,2004-04-24 09:08:54,2004-04-24
155,32,2004-04-24 09:08:55,2004-04-24
32,155,2004-04-24 09:09:18,2004-04-24
185,186,2004-04-24 09:09:51,2004-04-24
155,63,2004-04-24 09:10:49,2004-04-24
41,177,2004-04-24 09:12:38,2004-04-24
103,177,2004-04-24 09:13:29,2004-04-24
187,186,2004-04-24 09:15:53,2004-04-24
185,97,2004-04-24 09:17:22,2004-04-24
103,97,2004-04-24 09:17:57,2004-04-24
187,186,2004-04-24 09:18:15,2004-04-24
41,185,2004-04-24 09:19:45,2004-04-24
41,185,2004-04-24 09:20:07,2004-04-24
41,186,2004-04-24 09:20:48,2004-04-24
41,185,2004-04-24 09:20:56,2004-04-24
41,186,2004-04-24 09:22:09,2004-04-24
185,63,2004-04-24 09:25:06,2004-04-24
41,168,2004-04-24 09:25:41,2004-04-24
187,186,2004-04-24 09:26:51,2004-04-24
63,155,2004-04-24 09:28:03,2004-04-24
63,185,2004-04-24 09:28:42,2004-04-24
103,58,2004-04-24 09:30:18,2004-04-24
103,63,2004-04-24 09:31:13,2004-04-24
187,186,2004-04-24 09:32:12,2004-04-24
103,188,2004-04-24 09:35:36,2004-04-24
189,175,2004-04-24 09:35:44,2004-04-24
189,175,2004-04-24 09:36:35,2004-04-24
140,185,2004-04-24 09:38:12,2004-04-24
187,186,2004-04-24 09:38:15,2004-04-24
185,109,2004-04-24 09:38:33,2004-04-24
140,185,2004-04-24 09:43:33,2004-04-24
189,8,2004-04-24 09:52:36,2004-04-24
102,97,2004-04-24 09:52:39,2004-04-24
140,185,2004-04-24 09:55:02,2004-04-24
41,86,2004-04-24 09:57:21,2004-04-24
41,188,2004-04-24 10:02:04,2004-04-24
101,100,2004-04-24 10:14:01,2004-04-24
101,190,2004-04-24 10:24:20,2004-04-24
191,175,2004-04-24 10:24:38,2004-04-24
101,190,2004-04-24 10:24:41,2004-04-24
101,190,2004-04-24 10:25:11,2004-04-24
101,190,2004-04-24 10:26:20,2004-04-24
101,190,2004-04-24 10:26:42,2004-04-24
103,192,2004-04-24 10:27:33,2004-04-24
101,190,2004-04-24 10:28:34,2004-04-24
101,190,2004-04-24 10:29:15,2004-04-24
101,190,2004-04-24 10:29:28,2004-04-24
101,190,2004-04-24 10:30:19,2004-04-24
101,190,2004-04-24 10:30:44,2004-04-24
101,190,2004-04-24 10:30:55,2004-04-24
101,190,2004-04-24 10:31:07,2004-04-24
101,190,2004-04-24 10:31:13,2004-04-24
193,149,2004-04-24 10:31:56,2004-04-24
101,100,2004-04-24 10:32:06,2004-04-24
193,190,2004-04-24 10:32:48,2004-04-24
191,78,2004-04-24 10:33:23,2004-04-24
101,190,2004-04-24 10:33:39,2004-04-24
101,190,2004-04-24 10:33:47,2004-04-24
190,109,2004-04-24 10:34:53,2004-04-24
101,190,2004-04-24 10:35:14,2004-04-24
193,190,2004-04-24 10:35:40,2004-04-24
109,124,2004-04-24 10:40:30,2004-04-24
103,109,2004-04-24 10:40:30,2004-04-24
103,190,2004-04-24 10:41:55,2004-04-24
103,109,2004-04-24 10:45:03,2004-04-24
103,109,2004-04-24 10:46:32,2004-04-24
41,192,2004-04-24 10:59:49,2004-04-24
194,149,2004-04-24 11:18:49,2004-04-24
194,195,2004-04-24 11:26:34,2004-04-24
176,20,2004-04-24 11:55:59,2004-04-24
176,61,2004-04-24 11:56:04,2004-04-24
176,149,2004-04-24 11:56:20,2004-04-24
176,120,2004-04-24 11:56:25,2004-04-24
176,132,2004-04-24 11:56:30,2004-04-24
176,86,2004-04-24 11:56:39,2004-04-24
176,97,2004-04-24 11:57:03,2004-04-24
176,72,2004-04-24 11:57:27,2004-04-24
176,58,2004-04-24 11:57:31,2004-04-24
176,8,2004-04-24 11:57:36,2004-04-24
176,196,2004-04-24 12:00:59,2004-04-24
176,197,2004-04-24 12:01:07,2004-04-24
176,198,2004-04-24 12:01:11,2004-04-24
176,199,2004-04-24 12:01:20,2004-04-24
176,200,2004-04-24 12:01:24,2004-04-24
176,190,2004-04-24 12:01:28,2004-04-24
176,192,2004-04-24 12:01:33,2004-04-24
176,201,2004-04-24 12:01:37,2004-04-24
176,188,2004-04-24 12:01:41,2004-04-24
176,202,2004-04-24 12:01:48,2004-04-24
176,185,2004-04-24 12:01:53,2004-04-24
176,203,2004-04-24 12:01:58,2004-04-24
176,180,2004-04-24 12:02:11,2004-04-24
176,181,2004-04-24 12:02:20,2004-04-24
176,177,2004-04-24 12:02:25,2004-04-24
176,184,2004-04-24 12:02:33,2004-04-24
176,175,2004-04-24 12:02:40,2004-04-24
176,166,2004-04-24 12:15:12,2004-04-24
204,205,2004-04-24 13:35:13,2004-04-24
204,104,2004-04-24 13:35:53,2004-04-24
204,184,2004-04-24 13:40:36,2004-04-24
189,144,2004-04-24 13:49:48,2004-04-24
3,185,2004-04-24 18:49:44,2004-04-24
3,32,2004-04-24 19:02:42,2004-04-24
199,58,2004-04-24 19:04:47,2004-04-24
63,185,2004-04-24 19:09:44,2004-04-24
63,199,2004-04-24 19:12:25,2004-04-24
63,184,2004-04-24 19:13:12,2004-04-24
199,101,2004-04-24 19:17:55,2004-04-24
194,199,2004-04-24 19:41:12,2004-04-24
194,206,2004-04-24 19:42:46,2004-04-24
194,207,2004-04-24 19:43:45,2004-04-24
204,123,2004-04-24 19:47:07,2004-04-24
121,191,2004-04-24 19:49:37,2004-04-24
175,191,2004-04-24 19:50:04,2004-04-24
204,129,2004-04-24 19:50:25,2004-04-24
63,199,2004-04-24 19:51:14,2004-04-24
101,184,2004-04-24 19:51:17,2004-04-24
101,208,2004-04-24 19:53:00,2004-04-24
63,46,2004-04-24 19:54:17,2004-04-24
63,199,2004-04-24 20:11:58,2004-04-24
101,88,2004-04-24 20:20:56,2004-04-24
191,121,2004-04-24 20:32:39,2004-04-24
191,175,2004-04-24 20:32:52,2004-04-24
103,177,2004-04-24 20:34:21,2004-04-24
199,20,2004-04-24 20:36:03,2004-04-24
184,101,2004-04-24 20:37:02,2004-04-24
103,132,2004-04-24 20:37:50,2004-04-24
199,209,2004-04-24 20:42:01,2004-04-24
101,184,2004-04-24 20:44:04,2004-04-24
36,105,2004-04-24 20:50:06,2004-04-24
103,210,2004-04-24 20:50:59,2004-04-24
36,209,2004-04-24 20:52:31,2004-04-24
184,101,2004-04-24 21:00:57,2004-04-24
209,199,2004-04-24 21:03:02,2004-04-24
199,209,2004-04-24 21:06:40,2004-04-24
199,210,2004-04-24 21:09:23,2004-04-24
101,184,2004-04-24 21:14:57,2004-04-24
184,101,2004-04-24 21:38:13,2004-04-24
176,101,2004-04-24 22:02:17,2004-04-24
68,101,2004-04-24 22:09:00,2004-04-24
32,198,2004-04-24 22:22:20,2004-04-24
211,101,2004-04-24 22:45:58,2004-04-24
212,209,2004-04-24 22:46:06,2004-04-24
211,213,2004-04-24 22:50:02,2004-04-24
211,93,2004-04-24 22:50:25,2004-04-24
211,85,2004-04-24 22:51:12,2004-04-24
189,199,2004-04-24 22:56:38,2004-04-24
214,215,2004-04-24 23:11:09,2004-04-24
103,109,2004-04-24 23:11:49,2004-04-24
103,215,2004-04-24 23:12:32,2004-04-24
103,82,2004-04-24 23:12:53,2004-04-24
44,214,2004-04-24 23:13:13,2004-04-24
103,215,2004-04-24 23:16:09,2004-04-24
63,199,2004-04-24 23:16:11,2004-04-24
63,199,2004-04-24 23:16:48,2004-04-24
103,215,2004-04-24 23:18:38,2004-04-24
103,215,2004-04-24 23:19:03,2004-04-24
103,168,2004-04-24 23:20:28,2004-04-24
214,109,2004-04-24 23:20:43,2004-04-24
215,67,2004-04-24 23:21:43,2004-04-24
103,215,2004-04-24 23:22:12,2004-04-24
214,215,2004-04-24 23:22:19,2004-04-24
41,215,2004-04-24 23:22:24,2004-04-24
41,216,2004-04-24 23:22:45,2004-04-24
103,127,2004-04-24 23:24:02,2004-04-24
215,62,2004-04-24 23:26:47,2004-04-24
214,109,2004-04-24 23:28:25,2004-04-24
176,217,2004-04-24 23:30:17,2004-04-24
176,216,2004-04-24 23:30:39,2004-04-24
176,218,2004-04-24 23:33:18,2004-04-24
103,109,2004-04-24 23:36:06,2004-04-24
219,124,2004-04-24 23:40:49,2004-04-24
19,109,2004-04-24 23:42:56,2004-04-24
63,127,2004-04-24 23:49:44,2004-04-24
88,101,2004-04-24 23:51:53,2004-04-24
103,168,2004-04-24 23:54:55,2004-04-24
103,56,2004-04-24 23:58:02,2004-04-24
63,127,2004-04-24 23:59:53,2004-04-24
103,56,2004-04-25 00:00:31,2004-04-25
214,56,2004-04-25 00:00:33,2004-04-25
214,56,2004-04-25 00:01:22,2004-04-25
63,127,2004-04-25 00:03:54,2004-04-25
51,215,2004-04-25 00:06:45,2004-04-25
19,175,2004-04-25 00:11:22,2004-04-25
19,109,2004-04-25 00:11:50,2004-04-25
44,214,2004-04-25 00:12:29,2004-04-25
215,51,2004-04-25 00:13:47,2004-04-25
44,214,2004-04-25 00:16:51,2004-04-25
19,215,2004-04-25 00:19:00,2004-04-25
19,215,2004-04-25 00:19:42,2004-04-25
103,175,2004-04-25 00:26:40,2004-04-25
44,214,2004-04-25 00:27:00,2004-04-25
19,215,2004-04-25 00:33:00,2004-04-25
103,175,2004-04-25 00:33:36,2004-04-25
214,175,2004-04-25 00:33:49,2004-04-25
51,215,2004-04-25 00:35:28,2004-04-25
19,215,2004-04-25 00:35:52,2004-04-25
214,215,2004-04-25 00:36:47,2004-04-25
215,51,2004-04-25 00:37:35,2004-04-25
19,215,2004-04-25 00:39:20,2004-04-25
96,95,2004-04-25 00:42:36,2004-04-25
96,32,2004-04-25 00:44:03,2004-04-25
19,215,2004-04-25 00:44:04,2004-04-25
96,164,2004-04-25 00:44:30,2004-04-25
103,215,2004-04-25 00:44:57,2004-04-25
103,215,2004-04-25 00:47:44,2004-04-25
19,215,2004-04-25 00:49:10,2004-04-25
144,185,2004-04-25 00:51:59,2004-04-25
103,168,2004-04-25 00:53:45,2004-04-25
220,214,2004-04-25 00:53:46,2004-04-25
220,32,2004-04-25 00:55:27,2004-04-25
19,215,2004-04-25 00:55:39,2004-04-25
144,32,2004-04-25 00:57:17,2004-04-25
103,175,2004-04-25 01:00:53,2004-04-25
103,175,2004-04-25 01:02:24,2004-04-25
175,214,2004-04-25 01:02:41,2004-04-25
103,175,2004-04-25 01:03:47,2004-04-25
103,175,2004-04-25 01:05:42,2004-04-25
103,175,2004-04-25 01:08:56,2004-04-25
176,221,2004-04-25 01:15:02,2004-04-25
103,98,2004-04-25 01:23:37,2004-04-25
3,32,2004-04-25 01:33:28,2004-04-25
222,120,2004-04-25 01:34:26,2004-04-25
41,222,2004-04-25 01:34:52,2004-04-25
41,222,2004-04-25 01:43:36,2004-04-25
41,223,2004-04-25 01:51:49,2004-04-25
214,175,2004-04-25 01:54:45,2004-04-25
41,97,2004-04-25 01:57:29,2004-04-25
41,134,2004-04-25 01:59:56,2004-04-25
51,215,2004-04-25 02:01:05,2004-04-25
36,222,2004-04-25 02:02:07,2004-04-25
36,221,2004-04-25 02:03:09,2004-04-25
212,66,2004-04-25 02:06:19,2004-04-25
96,224,2004-04-25 02:10:59,2004-04-25
175,214,2004-04-25 02:17:51,2004-04-25
214,175,2004-04-25 02:18:41,2004-04-25
225,223,2004-04-25 02:24:12,2004-04-25
36,221,2004-04-25 02:24:45,2004-04-25
36,214,2004-04-25 02:25:25,2004-04-25
176,223,2004-04-25 02:25:48,2004-04-25
176,226,2004-04-25 02:26:01,2004-04-25
221,161,2004-04-25 02:26:19,2004-04-25
36,221,2004-04-25 02:26:34,2004-04-25
44,226,2004-04-25 02:30:39,2004-04-25
221,161,2004-04-25 02:32:59,2004-04-25
36,221,2004-04-25 02:35:00,2004-04-25
221,161,2004-04-25 02:39:14,2004-04-25
56,214,2004-04-25 02:42:14,2004-04-25
221,161,2004-04-25 02:42:20,2004-04-25
221,161,2004-04-25 02:45:21,2004-04-25
221,161,2004-04-25 02:50:21,2004-04-25
161,221,2004-04-25 02:55:39,2004-04-25
36,221,2004-04-25 02:58:00,2004-04-25
36,214,2004-04-25 02:59:08,2004-04-25
221,161,2004-04-25 03:04:18,2004-04-25
204,221,2004-04-25 03:10:50,2004-04-25
227,26,2004-04-25 03:13:01,2004-04-25
211,228,2004-04-25 03:24:54,2004-04-25
214,101,2004-04-25 03:36:07,2004-04-25
229,230,2004-04-25 03:49:36,2004-04-25
220,214,2004-04-25 03:51:51,2004-04-25
96,231,2004-04-25 03:56:00,2004-04-25
96,232,2004-04-25 03:57:01,2004-04-25
103,221,2004-04-25 03:58:15,2004-04-25
103,20,2004-04-25 04:03:36,2004-04-25
103,86,2004-04-25 04:04:38,2004-04-25
220,214,2004-04-25 04:06:40,2004-04-25
220,214,2004-04-25 04:10:48,2004-04-25
103,66,2004-04-25 04:13:21,2004-04-25
212,66,2004-04-25 04:20:18,2004-04-25
124,109,2004-04-25 04:23:11,2004-04-25
103,185,2004-04-25 04:28:27,2004-04-25
212,6,2004-04-25 04:32:12,2004-04-25
103,185,2004-04-25 04:34:22,2004-04-25
103,8,2004-04-25 04:37:54,2004-04-25
63,202,2004-04-25 04:39:08,2004-04-25
63,185,2004-04-25 04:39:46,2004-04-25
103,93,2004-04-25 04:45:21,2004-04-25
63,185,2004-04-25 04:45:33,2004-04-25
9,233,2004-04-25 05:18:32,2004-04-25
103,233,2004-04-25 05:19:41,2004-04-25
9,97,2004-04-25 05:23:47,2004-04-25
9,190,2004-04-25 05:25:36,2004-04-25
166,234,2004-04-25 05:50:16,2004-04-25
69,34,2004-04-25 05:52:04,2004-04-25
69,34,2004-04-25 05:52:38,2004-04-25
235,191,2004-04-25 05:53:12,2004-04-25
69,185,2004-04-25 05:57:03,2004-04-25
41,166,2004-04-25 06:17:41,2004-04-25
41,32,2004-04-25 06:18:44,2004-04-25
3,32,2004-04-25 06:31:23,2004-04-25
3,132,2004-04-25 06:33:23,2004-04-25
1,30,2004-04-25 06:39:25,2004-04-25
41,32,2004-04-25 06:47:34,2004-04-25
41,173,2004-04-25 06:47:46,2004-04-25
103,166,2004-04-25 07:00:39,2004-04-25
63,127,2004-04-25 07:11:57,2004-04-25
63,199,2004-04-25 07:17:16,2004-04-25
103,166,2004-04-25 07:22:24,2004-04-25
63,92,2004-04-25 07:27:53,2004-04-25
97,228,2004-04-25 07:36:45,2004-04-25
97,228,2004-04-25 07:36:45,2004-04-25
103,58,2004-04-25 08:08:55,2004-04-25
191,136,2004-04-25 08:20:08,2004-04-25
32,58,2004-04-25 08:27:40,2004-04-25
131,30,2004-04-25 08:41:43,2004-04-25
191,236,2004-04-25 08:42:08,2004-04-25
32,237,2004-04-25 08:45:09,2004-04-25
9,235,2004-04-25 08:46:51,2004-04-25
101,34,2004-04-25 08:47:36,2004-04-25
237,32,2004-04-25 08:47:57,2004-04-25
97,191,2004-04-25 08:48:13,2004-04-25
48,81,2004-04-25 08:49:22,2004-04-25
48,81,2004-04-25 08:49:27,2004-04-25
175,214,2004-04-25 08:54:30,2004-04-25
176,233,2004-04-25 08:58:26,2004-04-25
9,101,2004-04-25 08:58:40,2004-04-25
48,52,2004-04-25 09:03:29,2004-04-25
48,52,2004-04-25 09:03:33,2004-04-25
48,175,2004-04-25 09:03:55,2004-04-25
52,48,2004-04-25 09:04:44,2004-04-25
48,52,2004-04-25 09:06:11,2004-04-25
9,177,2004-04-25 09:09:50,2004-04-25
97,191,2004-04-25 09:10:32,2004-04-25
9,175,2004-04-25 09:10:44,2004-04-25
52,48,2004-04-25 09:10:44,2004-04-25
175,48,2004-04-25 09:12:13,2004-04-25
96,48,2004-04-25 09:14:39,2004-04-25
41,32,2004-04-25 09:15:11,2004-04-25
9,175,2004-04-25 09:16:10,2004-04-25
41,174,2004-04-25 09:17:30,2004-04-25
9,175,2004-04-25 09:22:27,2004-04-25
48,175,2004-04-25 09:31:27,2004-04-25
12,175,2004-04-25 09:31:39,2004-04-25
48,52,2004-04-25 09:32:59,2004-04-25
175,48,2004-04-25 09:33:57,2004-04-25
48,175,2004-04-25 09:34:21,2004-04-25
12,175,2004-04-25 09:34:25,2004-04-25
12,168,2004-04-25 09:35:02,2004-04-25
12,175,2004-04-25 09:35:27,2004-04-25
52,48,2004-04-25 09:36:00,2004-04-25
175,48,2004-04-25 09:36:04,2004-04-25
48,52,2004-04-25 09:36:53,2004-04-25
12,81,2004-04-25 09:37:04,2004-04-25
12,175,2004-04-25 09:37:31,2004-04-25
48,175,2004-04-25 09:37:52,2004-04-25
175,48,2004-04-25 09:39:55,2004-04-25
12,175,2004-04-25 09:40:30,2004-04-25
48,175,2004-04-25 09:40:52,2004-04-25
12,175,2004-04-25 09:40:54,2004-04-25
52,48,2004-04-25 09:41:23,2004-04-25
48,52,2004-04-25 09:42:37,2004-04-25
12,175,2004-04-25 09:42:52,2004-04-25
175,48,2004-04-25 09:43:56,2004-04-25
52,48,2004-04-25 09:44:13,2004-04-25
12,175,2004-04-25 09:45:16,2004-04-25
48,52,2004-04-25 09:45:36,2004-04-25
12,175,2004-04-25 09:45:51,2004-04-25
48,175,2004-04-25 09:46:08,2004-04-25
12,175,2004-04-25 09:47:01,2004-04-25
175,48,2004-04-25 09:47:30,2004-04-25
52,48,2004-04-25 09:47:49,2004-04-25
12,175,2004-04-25 09:49:04,2004-04-25
12,175,2004-04-25 09:49:47,2004-04-25
12,175,2004-04-25 09:50:10,2004-04-25
220,214,2004-04-25 09:50:43,2004-04-25
12,175,2004-04-25 09:51:15,2004-04-25
88,220,2004-04-25 09:51:28,2004-04-25
48,175,2004-04-25 09:52:20,2004-04-25
48,52,2004-04-25 09:52:38,2004-04-25
12,175,2004-04-25 09:53:55,2004-04-25
175,48,2004-04-25 09:54:17,2004-04-25
52,48,2004-04-25 09:54:18,2004-04-25
9,175,2004-04-25 09:55:07,2004-04-25
48,175,2004-04-25 09:55:52,2004-04-25
12,175,2004-04-25 09:56:11,2004-04-25
12,175,2004-04-25 09:57:29,2004-04-25
175,48,2004-04-25 09:57:36,2004-04-25
12,175,2004-04-25 09:58:47,2004-04-25
9,175,2004-04-25 09:58:57,2004-04-25
48,175,2004-04-25 10:00:11,2004-04-25
12,175,2004-04-25 10:00:12,2004-04-25
48,52,2004-04-25 10:00:32,2004-04-25
9,175,2004-04-25 10:01:09,2004-04-25
175,48,2004-04-25 10:01:47,2004-04-25
9,209,2004-04-25 10:01:47,2004-04-25
12,175,2004-04-25 10:01:59,2004-04-25
48,175,2004-04-25 10:03:38,2004-04-25
103,66,2004-04-25 10:04:03,2004-04-25
103,52,2004-04-25 10:05:32,2004-04-25
12,175,2004-04-25 10:05:49,2004-04-25
103,66,2004-04-25 10:06:07,2004-04-25
175,48,2004-04-25 10:06:19,2004-04-25
52,48,2004-04-25 10:06:43,2004-04-25
103,66,2004-04-25 10:07:51,2004-04-25
12,175,2004-04-25 10:07:58,2004-04-25
12,175,2004-04-25 10:08:19,2004-04-25
48,52,2004-04-25 10:10:27,2004-04-25
48,175,2004-04-25 10:11:13,2004-04-25
175,48,2004-04-25 10:12:38,2004-04-25
48,175,2004-04-25 10:13:35,2004-04-25
48,175,2004-04-25 10:14:01,2004-04-25
9,175,2004-04-25 10:14:03,2004-04-25
9,209,2004-04-25 10:14:12,2004-04-25
175,48,2004-04-25 10:15:40,2004-04-25
175,48,2004-04-25 10:17:00,2004-04-25
220,48,2004-04-25 10:18:59,2004-04-25
9,175,2004-04-25 10:18:59,2004-04-25
48,175,2004-04-25 10:19:52,2004-04-25
144,185,2004-04-25 10:20:13,2004-04-25
175,48,2004-04-25 10:22:04,2004-04-25
220,48,2004-04-25 10:22:16,2004-04-25
48,175,2004-04-25 10:24:05,2004-04-25
144,222,2004-04-25 10:25:25,2004-04-25
220,48,2004-04-25 10:25:35,2004-04-25
175,48,2004-04-25 10:25:40,2004-04-25
220,48,2004-04-25 10:25:51,2004-04-25
220,48,2004-04-25 10:28:37,2004-04-25
48,175,2004-04-25 10:28:40,2004-04-25
220,48,2004-04-25 10:29:13,2004-04-25
175,48,2004-04-25 10:30:54,2004-04-25
48,175,2004-04-25 10:31:15,2004-04-25
220,48,2004-04-25 10:31:53,2004-04-25
175,48,2004-04-25 10:32:20,2004-04-25
144,195,2004-04-25 10:32:29,2004-04-25
48,175,2004-04-25 10:33:00,2004-04-25
191,237,2004-04-25 10:33:22,2004-04-25
220,48,2004-04-25 10:33:55,2004-04-25
175,48,2004-04-25 10:35:59,2004-04-25
220,48,2004-04-25 10:36:56,2004-04-25
48,175,2004-04-25 10:37:54,2004-04-25
220,95,2004-04-25 10:39:02,2004-04-25
95,168,2004-04-25 10:39:21,2004-04-25
220,48,2004-04-25 10:40:10,2004-04-25
176,198,2004-04-25 10:40:21,2004-04-25
220,95,2004-04-25 10:40:43,2004-04-25
191,175,2004-04-25 10:40:44,2004-04-25
220,95,2004-04-25 10:41:17,2004-04-25
176,201,2004-04-25 10:42:24,2004-04-25
175,48,2004-04-25 10:42:26,2004-04-25
175,191,2004-04-25 10:43:04,2004-04-25
191,175,2004-04-25 10:43:20,2004-04-25
48,175,2004-04-25 10:43:42,2004-04-25
175,191,2004-04-25 10:44:16,2004-04-25
175,48,2004-04-25 10:44:24,2004-04-25
191,175,2004-04-25 10:44:53,2004-04-25
144,88,2004-04-25 10:45:10,2004-04-25
175,191,2004-04-25 10:45:11,2004-04-25
220,48,2004-04-25 10:45:12,2004-04-25
191,175,2004-04-25 10:45:44,2004-04-25
175,191,2004-04-25 10:46:40,2004-04-25
144,238,2004-04-25 10:47:16,2004-04-25
191,175,2004-04-25 10:47:22,2004-04-25
175,191,2004-04-25 10:48:18,2004-04-25
220,95,2004-04-25 10:48:25,2004-04-25
239,175,2004-04-25 10:48:39,2004-04-25
144,240,2004-04-25 10:49:29,2004-04-25
239,175,2004-04-25 10:50:29,2004-04-25
239,236,2004-04-25 10:51:12,2004-04-25
220,95,2004-04-25 10:52:24,2004-04-25
220,48,2004-04-25 10:54:13,2004-04-25
220,95,2004-04-25 10:54:54,2004-04-25
12,90,2004-04-25 10:56:34,2004-04-25
220,95,2004-04-25 10:58:25,2004-04-25
144,23,2004-04-25 10:58:42,2004-04-25
220,95,2004-04-25 10:59:39,2004-04-25
3,132,2004-04-25 10:59:51,2004-04-25
220,95,2004-04-25 11:09:13,2004-04-25
220,95,2004-04-25 11:10:27,2004-04-25
220,95,2004-04-25 11:14:47,2004-04-25
103,52,2004-04-25 11:15:32,2004-04-25
144,32,2004-04-25 11:16:47,2004-04-25
220,48,2004-04-25 11:17:12,2004-04-25
144,48,2004-04-25 11:19:34,2004-04-25
36,222,2004-04-25 11:20:15,2004-04-25
220,95,2004-04-25 11:20:45,2004-04-25
88,144,2004-04-25 11:20:59,2004-04-25
220,95,2004-04-25 11:22:06,2004-04-25
220,95,2004-04-25 11:25:18,2004-04-25
220,95,2004-04-25 11:28:38,2004-04-25
144,48,2004-04-25 11:35:09,2004-04-25
220,48,2004-04-25 11:39:50,2004-04-25
144,48,2004-04-25 11:39:57,2004-04-25
220,95,2004-04-25 11:40:04,2004-04-25
220,95,2004-04-25 11:40:21,2004-04-25
220,48,2004-04-25 11:40:46,2004-04-25
9,144,2004-04-25 11:43:36,2004-04-25
144,241,2004-04-25 11:59:41,2004-04-25
103,144,2004-04-25 12:07:02,2004-04-25
9,216,2004-04-25 12:34:26,2004-04-25
194,242,2004-04-25 13:03:31,2004-04-25
194,199,2004-04-25 13:04:43,2004-04-25
194,209,2004-04-25 13:05:59,2004-04-25
194,182,2004-04-25 13:07:02,2004-04-25
32,144,2004-04-25 18:11:51,2004-04-25
32,243,2004-04-25 18:17:07,2004-04-25
204,241,2004-04-25 19:21:49,2004-04-25
63,127,2004-04-25 19:31:04,2004-04-25
227,144,2004-04-25 19:40:14,2004-04-25
